Cinsiyet,Yaş Grubu,Medeni Durum,Çocuk Sahipliği,Eğitim Düzeyi,İş Durumu,Sosyal Sınıf,Yerleşim Yeri,Count,Prompt
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,İlkokul mezunu,Kendi işinin sahibi,Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",2,"Ahmet, 23 yaşında bekâr bir erkek, çocuğu yok, i̇lkokul mezunu, 330000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,İlkokul mezunu,Kendi işinin sahibi,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",3,"Ahmet, 28 yaşında bekâr bir erkek, çocuğu yok, i̇lkokul mezunu, 470000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,İlkokul mezunu,Öğrenci,Orta sınıfın alt kısmında,"5,000 - 19,999 kişi arası",1,"Ahmet, 28 yaşında bekâr bir erkek, çocuğu yok, i̇lkokul mezunu, 19000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,İlkokul mezunu,Öğrenci,"Çalışan, işçi, emekçi sınıfı","20,000 - 99,999 kişi arası",1,"Ahmet, 24 yaşında bekâr bir erkek, çocuğu yok, i̇lkokul mezunu, 29000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,İlkokul mezunu,Öğrenci,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",1,"Ahmet, 25 yaşında bekâr bir erkek, çocuğu yok, i̇lkokul mezunu, 150000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,İlkokul mezunu,İşsiz/iş arıyor,Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",1,"Ahmet, 26 yaşında bekâr bir erkek, çocuğu yok, i̇lkokul mezunu, 260000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,İlkokul mezunu,İşsiz/iş arıyor,Orta sınıfın alt kısmında,"20,000 - 99,999 kişi arası",4,"Ahmet, 27 yaşında bekâr bir erkek, çocuğu yok, i̇lkokul mezunu, 99000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,İlkokul mezunu,İşsiz/iş arıyor,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",3,"Ahmet, 22 yaşında bekâr bir erkek, çocuğu yok, i̇lkokul mezunu, 420000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,İlkokul mezunu,İşsiz/iş arıyor,"Çalışan, işçi, emekçi sınıfı","20,000 - 99,999 kişi arası",2,"Ahmet, 20 yaşında bekâr bir erkek, çocuğu yok, i̇lkokul mezunu, 89000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,İlkokul mezunu,İşsiz/iş arıyor,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",3,"Ahmet, 21 yaşında bekâr bir erkek, çocuğu yok, i̇lkokul mezunu, 260000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,İlkokul mezunu,İşsiz/iş arıyor,Alt sınıf,"20,000 - 99,999 kişi arası",1,"Ahmet, 23 yaşında bekâr bir erkek, çocuğu yok, i̇lkokul mezunu, 55000 nüfusa sahip bir şehirde yaşıyor ve kendisini alt sınıf olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,İlkokul mezunu,İşsiz/iş arıyor,Alt sınıf,"100,000 - 499,999 kişi arası",3,"Ahmet, 22 yaşında bekâr bir erkek, çocuğu yok, i̇lkokul mezunu, 470000 nüfusa sahip bir şehirde yaşıyor ve kendisini alt sınıf olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,İlkokul mezunu,Diğer (...),Alt sınıf,"500,000 veya daha fazla kişi",1,"Ahmet, 21 yaşında bekâr bir erkek, çocuğu yok, i̇lkokul mezunu, 1600000 nüfusa sahip bir şehirde yaşıyor ve kendisini alt sınıf olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Ortaokuldan ayrılmış,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",1,"Ahmet, 27 yaşında bekâr bir erkek, çocuğu yok, ortaokuldan ayrılmış, 260000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Ortaokuldan ayrılmış,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Alt sınıf,"100,000 - 499,999 kişi arası",1,"Ahmet, 21 yaşında bekâr bir erkek, çocuğu yok, ortaokuldan ayrılmış, 430000 nüfusa sahip bir şehirde yaşıyor ve kendisini alt sınıf olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Ortaokuldan ayrılmış,İşsiz/iş arıyor,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",1,"Ahmet, 28 yaşında bekâr bir erkek, çocuğu yok, ortaokuldan ayrılmış, 110000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Ortaokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın üst kısmında,"5,000’den daha az kişi",2,"Ahmet, 23 yaşında bekâr bir erkek, çocuğu yok, ortaokul mezunu, 3700 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Ortaokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",4,"Ahmet, 27 yaşında bekâr bir erkek, çocuğu yok, ortaokul mezunu, 470000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Ortaokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın üst kısmında,"500,000 veya daha fazla kişi",1,"Ahmet, 29 yaşında bekâr bir erkek, çocuğu yok, ortaokul mezunu, 3400000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Ortaokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"5,000’den daha az kişi",3,"Ahmet, 18 yaşında bekâr bir erkek, çocuğu yok, ortaokul mezunu, 3200 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Ortaokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"5,000 - 19,999 kişi arası",1,"Ahmet, 26 yaşında bekâr bir erkek, çocuğu yok, ortaokul mezunu, 19000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Ortaokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"20,000 - 99,999 kişi arası",1,"Ahmet, 28 yaşında bekâr bir erkek, çocuğu yok, ortaokul mezunu, 78000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Ortaokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"500,000 veya daha fazla kişi",1,"Ahmet, 28 yaşında bekâr bir erkek, çocuğu yok, ortaokul mezunu, 1900000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Ortaokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","5,000 - 19,999 kişi arası",1,"Ahmet, 28 yaşında bekâr bir erkek, çocuğu yok, ortaokul mezunu, 18000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Ortaokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",1,"Ahmet, 25 yaşında bekâr bir erkek, çocuğu yok, ortaokul mezunu, 490000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Ortaokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Alt sınıf,"100,000 - 499,999 kişi arası",1,"Ahmet, 18 yaşında bekâr bir erkek, çocuğu yok, ortaokul mezunu, 110000 nüfusa sahip bir şehirde yaşıyor ve kendisini alt sınıf olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Ortaokul mezunu,Ücretli ve yarı zamanlı (yani haftada 30 saatten az) çalışıyor,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",1,"Ahmet, 20 yaşında bekâr bir erkek, çocuğu yok, ortaokul mezunu, 440000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Ortaokul mezunu,Öğrenci,Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",1,"Ahmet, 26 yaşında bekâr bir erkek, çocuğu yok, ortaokul mezunu, 400000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Ortaokul mezunu,İşsiz/iş arıyor,Orta sınıfın alt kısmında,"20,000 - 99,999 kişi arası",2,"Ahmet, 19 yaşında bekâr bir erkek, çocuğu yok, ortaokul mezunu, 88000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Ortaokul mezunu,İşsiz/iş arıyor,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",1,"Ahmet, 26 yaşında bekâr bir erkek, çocuğu yok, ortaokul mezunu, 350000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Ortaokul mezunu,İşsiz/iş arıyor,"Çalışan, işçi, emekçi sınıfı","20,000 - 99,999 kişi arası",3,"Ahmet, 24 yaşında bekâr bir erkek, çocuğu yok, ortaokul mezunu, 58000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Ortaokul mezunu,İşsiz/iş arıyor,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",1,"Ahmet, 23 yaşında bekâr bir erkek, çocuğu yok, ortaokul mezunu, 250000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Ortaokul mezunu,İşsiz/iş arıyor,Alt sınıf,"5,000’den daha az kişi",1,"Ahmet, 22 yaşında bekâr bir erkek, çocuğu yok, ortaokul mezunu, 2000 nüfusa sahip bir şehirde yaşıyor ve kendisini alt sınıf olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Ortaokul mezunu,İşsiz/iş arıyor,Alt sınıf,"100,000 - 499,999 kişi arası",1,"Ahmet, 18 yaşında bekâr bir erkek, çocuğu yok, ortaokul mezunu, 140000 nüfusa sahip bir şehirde yaşıyor ve kendisini alt sınıf olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Ortaokul mezunu,İşsiz/iş arıyor,Alt sınıf,"500,000 veya daha fazla kişi",1,"Ahmet, 23 yaşında bekâr bir erkek, çocuğu yok, ortaokul mezunu, 3600000 nüfusa sahip bir şehirde yaşıyor ve kendisini alt sınıf olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Liseden ayrılmış,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",1,"Ahmet, 25 yaşında bekâr bir erkek, çocuğu yok, liseden ayrılmış, 330000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Liseden ayrılmış,Öğrenci,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",2,"Ahmet, 20 yaşında bekâr bir erkek, çocuğu yok, liseden ayrılmış, 200000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Lise mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın üst kısmında,"5,000 - 19,999 kişi arası",1,"Ahmet, 29 yaşında bekâr bir erkek, çocuğu yok, lise mezunu, 8000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Lise mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın üst kısmında,"20,000 - 99,999 kişi arası",2,"Ahmet, 26 yaşında bekâr bir erkek, çocuğu yok, lise mezunu, 35000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Lise mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",7,"Ahmet, 22 yaşında bekâr bir erkek, çocuğu yok, lise mezunu, 430000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Lise mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın üst kısmında,"500,000 veya daha fazla kişi",2,"Ahmet, 20 yaşında bekâr bir erkek, çocuğu yok, lise mezunu, 4600000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Lise mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"5,000 - 19,999 kişi arası",1,"Ahmet, 28 yaşında bekâr bir erkek, çocuğu yok, lise mezunu, 19000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Lise mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"20,000 - 99,999 kişi arası",6,"Ahmet, 18 yaşında bekâr bir erkek, çocuğu yok, lise mezunu, 99000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Lise mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",10,"Ahmet, 27 yaşında bekâr bir erkek, çocuğu yok, lise mezunu, 480000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Lise mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"500,000 veya daha fazla kişi",2,"Ahmet, 23 yaşında bekâr bir erkek, çocuğu yok, lise mezunu, 2300000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Lise mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","5,000’den daha az kişi",2,"Ahmet, 25 yaşında bekâr bir erkek, çocuğu yok, lise mezunu, 500 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Lise mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","5,000 - 19,999 kişi arası",1,"Ahmet, 25 yaşında bekâr bir erkek, çocuğu yok, lise mezunu, 14000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Lise mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","20,000 - 99,999 kişi arası",6,"Ahmet, 26 yaşında bekâr bir erkek, çocuğu yok, lise mezunu, 52000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Lise mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",12,"Ahmet, 25 yaşında bekâr bir erkek, çocuğu yok, lise mezunu, 440000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Lise mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","500,000 veya daha fazla kişi",1,"Ahmet, 19 yaşında bekâr bir erkek, çocuğu yok, lise mezunu, 1200000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Lise mezunu,Ücretli ve yarı zamanlı (yani haftada 30 saatten az) çalışıyor,Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",1,"Ahmet, 27 yaşında bekâr bir erkek, çocuğu yok, lise mezunu, 400000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Lise mezunu,Ücretli ve yarı zamanlı (yani haftada 30 saatten az) çalışıyor,Orta sınıfın üst kısmında,"500,000 veya daha fazla kişi",1,"Ahmet, 23 yaşında bekâr bir erkek, çocuğu yok, lise mezunu, 1100000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Lise mezunu,Ücretli ve yarı zamanlı (yani haftada 30 saatten az) çalışıyor,Orta sınıfın alt kısmında,"5,000 - 19,999 kişi arası",1,"Ahmet, 24 yaşında bekâr bir erkek, çocuğu yok, lise mezunu, 11000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Lise mezunu,Ücretli ve yarı zamanlı (yani haftada 30 saatten az) çalışıyor,Orta sınıfın alt kısmında,"20,000 - 99,999 kişi arası",1,"Ahmet, 22 yaşında bekâr bir erkek, çocuğu yok, lise mezunu, 32000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Lise mezunu,Ücretli ve yarı zamanlı (yani haftada 30 saatten az) çalışıyor,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",1,"Ahmet, 24 yaşında bekâr bir erkek, çocuğu yok, lise mezunu, 400000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30 yaşından küçük,Bekâr,Çocuğu yok,Lise mezunu,Ücretli ve yarı zamanlı (yani haftada 30 saatten az) çalışıyor,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",2,"Ahmet, 21 yaşında bekâr bir erkek, çocuğu yok, lise mezunu, 420000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
